包装材料,珠海中富,24.000 ,2005.000 ,2.324 ,6.990 ,0.085 ,0.520 ,0.140 ,17.720 ,11800.000 ,1410.000 ,1100.000 ,23260.000 ,17390.000 ,0.748 ,5880.000 ,1820.000 ,-3633.150 ,-1420.000 ,314.720 ,7.000 ,3.000 ,6.000 ,7.348 ,8.818 ,5.878 ,
包装材料,珠海中富,24.000 ,2004.000 ,2.450 ,8.740 ,0.015 ,0.450 ,0.060 ,3.270 ,7420.000 ,3810.540 ,1878.130 ,23700.000 ,18690.000 ,0.789 ,5010.000 ,7185.280 ,-7243.530 ,-1143.310 ,-1201.570 ,7.000 ,3.000 ,6.000 ,7.346 ,8.815 ,5.877 ,
包装材料,珠海中富,24.000 ,2003.000 ,2.586 ,8.080 ,-0.007 ,0.430 ,0.030 ,-1.690 ,3080.000 ,-348.640 ,-943.410 ,22250.000 ,17540.000 ,0.788 ,4710.000 ,3497.980 ,-3532.070 ,-3067.820 ,-3101.910 ,7.000 ,3.000 ,6.000 ,7.356 ,8.827 ,5.885 ,
包装材料,珠海中富,24.000 ,2002.000 ,2.597 ,7.990 ,-0.139 ,0.440 ,0.190 ,-27.700 ,12610.000 ,-1440.000 ,-1790.000 ,21980.000 ,17150.000 ,0.780 ,4840.000 ,2390.000 ,-1080.000 ,-1170.000 ,1368.690 ,7.000 ,3.000 ,6.000 ,7.373 ,8.848 ,5.898 ,
包装材料,珠海中富,24.000 ,2001.000 ,2.646 ,8.610 ,-0.013 ,0.550 ,0.110 ,-2.270 ,10520.000 ,901.090 ,-1652.100 ,23620.000 ,17280.000 ,0.732 ,6330.000 ,1450.000 ,-5837.400 ,-7473.160 ,1181.770 ,7.000 ,3.000 ,6.000 ,7.381 ,8.857 ,5.905 ,
保险,中国人保,27.000 ,2005.000 ,2.324 ,30.800 ,0.470 ,4.840 ,1.060 ,9.900 ,4527100.000 ,336250.000 ,207750.000 ,1360000.000 ,1070000.000 ,0.787 ,2888500.000 ,469360.000 ,-504720.000 ,-405980.000 ,-441340.000 ,9.000 ,8.000 ,12.000 ,13.119 ,15.743 ,10.496 ,
保险,中国人保,27.000 ,2004.000 ,2.450 ,23.440 ,0.380 ,4.790 ,1.090 ,8.100 ,3137250.000 ,277270.000 ,168840.000 ,1340000.000 ,1060000.000 ,0.791 ,2860690.000 ,483550.000 ,-140570.000 ,-627580.000 ,-284600.000 ,9.000 ,8.000 ,12.000 ,13.129 ,15.755 ,10.503 ,
保险,中国人保,27.000 ,2003.000 ,2.586 ,25.250 ,0.230 ,4.700 ,0.520 ,4.900 ,1737620.000 ,161720.000 ,100340.000 ,1340000.000 ,1060000.000 ,0.791 ,2810640.000 ,231980.000 ,-170900.000 ,-85170.000 ,-24090.000 ,9.000 ,8.000 ,12.000 ,12.992 ,15.591 ,10.394 ,
保险,中国人保,27.000 ,2002.000 ,2.597 ,27.720 ,0.450 ,4.570 ,0.720 ,10.400 ,5836960.000 ,316440.000 ,200690.000 ,1260000.000 ,9823250.000 ,7.796 ,2731360.000 ,318670.000 ,-513700.000 ,211140.000 ,16110.000 ,9.000 ,8.000 ,12.000 ,15.914 ,19.097 ,12.731 ,
保险,中国人保,27.000 ,2001.000 ,2.646 ,30.800 ,0.420 ,4.470 ,0.380 ,9.800 ,4530650.000 ,308890.000 ,187360.000 ,1260000.000 ,9917280.000 ,7.871 ,2659760.000 ,165870.000 ,-455220.000 ,211780.000 ,-77570.000 ,9.000 ,8.000 ,12.000 ,15.856 ,19.028 ,12.685 ,
保险,中国人寿,28.000 ,2005.000 ,2.324 ,24.760 ,1.720 ,16.660 ,8.720 ,10.470 ,7277110.000 ,507810.000 ,485020.000 ,4730000.000 ,4250000.000 ,0.899 ,4783950.000 ,2463880.000 ,-3013930.000 ,558950.000 ,8900.000 ,9.000 ,6.000 ,14.000 ,17.248 ,20.698 ,13.799 ,
保险,中国人寿,28.000 ,2004.000 ,2.450 ,30.500 ,1.450 ,16.680 ,7.020 ,8.720 ,5526010.000 ,461030.000 ,409750.000 ,4650000.000 ,4170000.000 ,0.897 ,4786630.000 ,1983270.000 ,-2267230.000 ,535840.000 ,251880.000 ,9.000 ,6.000 ,14.000 ,16.866 ,20.239 ,13.493 ,
保险,中国人寿,28.000 ,2003.000 ,2.586 ,23.600 ,1.010 ,16.550 ,5.700 ,6.230 ,3734580.000 ,351340.000 ,285890.000 ,4470000.000 ,4000000.000 ,0.895 ,4749450.000 ,1612320.000 ,-1199190.000 ,-128780.000 ,284350.000 ,9.000 ,6.000 ,14.000 ,16.521 ,19.826 ,13.217 ,
保险,中国人寿,28.000 ,2002.000 ,2.597 ,21.400 ,1.770 ,15.920 ,10.760 ,11.840 ,8249610.000 ,544880.000 ,502680.000 ,4250000.000 ,3800000.000 ,0.894 ,4569310.000 ,3040240.000 ,-2927970.000 ,-77600.000 ,34670.000 ,9.000 ,6.000 ,14.000 ,17.615 ,21.137 ,14.092 ,
保险,中国人寿,28.000 ,2001.000 ,2.646 ,20.110 ,1.660 ,14.770 ,8.450 ,11.430 ,6915710.000 ,538200.000 ,470780.000 ,4060000.000 ,3640000.000 ,0.897 ,4240800.000 ,2389180.000 ,-1752580.000 ,-644220.000 ,-7620.000 ,9.000 ,6.000 ,14.000 ,16.895 ,20.274 ,13.516 ,
保险,中国太保,29.000 ,2005.000 ,2.324 ,27.520 ,2.360 ,22.950 ,7.770 ,10.400 ,3509340.000 ,272690.000 ,226860.000 ,1920000.000 ,1690000.000 ,0.880 ,2261330.000 ,747460.000 ,-723960.000 ,-120710.000 ,-97210.000 ,9.000 ,12.000 ,13.000 ,19.731 ,23.677 ,15.785 ,
保险,中国太保,29.000 ,2004.000 ,2.450 ,26.230 ,1.800 ,22.720 ,6.140 ,7.800 ,2525120.000 ,214000.000 ,173040.000 ,1900000.000 ,1670000.000 ,0.879 ,2238690.000 ,591040.000 ,-491190.000 ,-44500.000 ,55350.000 ,9.000 ,12.000 ,13.000 ,19.284 ,23.141 ,15.427 ,
保险,中国太保,29.000 ,2003.000 ,2.586 ,25.960 ,0.890 ,23.020 ,3.750 ,3.900 ,1512630.000 ,108410.000 ,85470.000 ,1820000.000 ,1600000.000 ,0.879 ,2269100.000 ,360550.000 ,-101750.000 ,-225990.000 ,32810.000 ,9.000 ,12.000 ,13.000 ,18.726 ,22.471 ,14.981 ,
